houseid,longitude,latitude
15969,-122.41,37.71
15970,-122.41,37.71
15971,-122.41,37.71
15972,-122.41,37.71
15973,-122.4,37.72
15974,-122.4,37.72
15975,-122.45,37.77
15976,-122.46,37.76
15977,-122.46,37.77
15978,-122.46,37.76
15979,-122.45,37.76
15980,-122.46,37.76
15981,-122.46,37.75
15982,-122.47,37.76
15983,-122.47,37.76
15984,-122.47,37.76
15985,-122.47,37.76
15986,-122.47,37.76
15987,-122.47,37.76
15988,-122.47,37.76
15989,-122.47,37.76
15990,-122.47,37.75
15991,-122.47,37.75
15992,-122.47,37.75
15993,-122.47,37.76
15994,-122.47,37.76
15995,-122.46,37.75
15996,-122.46,37.75
15997,-122.47,37.75
15998,-122.47,37.75
15999,-122.47,37.75
16000,-122.47,37.74
16001,-122.45,37.75
16002,-122.45,37.75
16003,-122.45,37.75
16004,-122.46,37.75
16005,-122.45,37.74
16006,-122.46,37.74
16007,-122.45,37.74
16008,-122.44,37.73
16009,-122.45,37.74
16010,-122.46,37.74
16011,-122.46,37.74
16012,-122.47,37.74
16013,-122.47,37.74
16014,-122.47,37.74
16015,-122.46,37.73
16016,-122.46,37.73
16017,-122.46,37.72
16018,-122.47,37.73
16019,-122.47,37.73
16020,-122.47,37.73
16021,-122.47,37.72
16022,-122.46,37.73
16023,-122.45,37.73
16024,-122.46,37.73
16025,-122.44,37.73
16026,-122.44,37.73
16027,-122.45,37.73
16028,-122.45,37.73
16029,-122.44,37.73
16030,-122.45,37.72
16031,-122.45,37.72
16032,-122.45,37.72
16033,-122.45,37.72
16034,-122.46,37.72
16035,-122.46,37.72
16036,-122.46,37.72
16037,-122.46,37.72
16038,-122.46,37.72
16039,-122.47,37.71
16040,-122.47,37.71
16041,-122.47,37.72
16042,-122.47,37.72
16043,-122.47,37.72
16044,-122.45,37.72
16045,-122.45,37.71
16046,-122.46,37.71
16047,-122.46,37.71
16048,-122.46,37.72
16049,-122.48,37.76
16050,-122.48,37.76
16051,-122.48,37.76
16052,-122.48,37.76
16053,-122.48,37.76
16054,-122.48,37.76
16055,-122.49,37.76
16056,-122.49,37.76
16057,-122.49,37.76
16058,-122.49,37.76
16059,-122.49,37.76
16060,-122.49,37.76
16061,-122.49,37.76
16062,-122.48,37.75
16063,-122.48,37.75
16064,-122.48,37.74
16065,-122.48,37.75
16066,-122.48,37.75
16067,-122.48,37.75
16068,-122.49,37.75
16069,-122.49,37.75
16070,-122.49,37.75
16071,-122.49,37.75
16072,-122.49,37.75
16073,-122.49,37.75
16074,-122.49,37.74
16075,-122.48,37.74
16076,-122.48,37.74
16077,-122.48,37.74
16078,-122.49,37.73
16079,-122.49,37.74
16080,-122.49,37.74
16081,-122.49,37.74
16082,-122.48,37.73
16083,-122.48,37.73
16084,-122.49,37.73
16085,-122.49,37.73
16086,-122.49,37.73
16087,-122.48,37.73
16088,-122.47,37.72
16089,-122.48,37.71
16090,-122.48,37.72
16091,-122.48,37.72
16092,-122.5,37.76
16093,-122.5,37.76
16094,-122.5,37.76
16095,-122.5,37.76
16096,-122.5,37.76
16097,-122.5,37.75
16098,-122.5,37.75
16099,-122.51,37.76
16100,-122.51,37.76
16101,-122.51,37.76
16102,-122.5,37.76
16103,-122.5,37.76
16104,-122.5,37.75
16105,-122.5,37.75
16106,-122.54,37.76
16107,-122.5,37.75
16108,-122.5,37.74
16109,-122.5,37.74
16110,-122.49,37.74
16111,-122.5,37.74
16112,-122.5,37.74
16113,-122.5,37.75
16114,-122.5,37.74
16115,-122.5,37.74
16116,-122.5,37.74
16117,-122.54,37.74
16118,-122.46,37.79
16119,-122.46,37.78
16120,-122.46,37.78
16121,-122.46,37.79
16122,-122.46,37.78
16123,-122.47,37.78
16124,-122.47,37.78
16125,-122.47,37.79
16126,-122.47,37.79
16127,-122.47,37.79
16128,-122.47,37.78
16129,-122.47,37.78
16130,-122.48,37.78
16131,-122.48,37.79
16132,-122.48,37.78
16133,-122.49,37.78
16134,-122.49,37.78
16135,-122.48,37.79
16136,-122.49,37.79
16137,-122.49,37.79
16138,-122.46,37.78
16139,-122.46,37.78
16140,-122.46,37.78
16141,-122.46,37.78
16142,-122.46,37.77
16143,-122.47,37.77
16144,-122.47,37.78
16145,-122.47,37.78
16146,-122.47,37.78
16147,-122.47,37.78
16148,-122.47,37.78
16149,-122.47,37.77
16150,-122.48,37.78
16151,-122.48,37.78
16152,-122.48,37.77
16153,-122.48,37.78
16154,-122.48,37.78
16155,-122.49,37.78
16156,-122.49,37.78
16157,-122.49,37.77
16158,-122.5,37.77
16159,-122.49,37.78
16160,-122.49,37.78
16161,-122.49,37.78
16162,-122.5,37.78
16163,-122.5,37.77
16164,-122.5,37.77
16165,-122.5,37.77
16166,-122.5,37.78
16167,-122.51,37.78
16168,-122.51,37.78
16169,-122.55,37.79
16170,-122.47,37.81
16171,-122.5,37.79
16172,-122.54,37.72
16173,-122.42,37.72
16174,-122.36,37.72
16175,-122.39,37.74
16176,-122.4,37.75
16177,-122.38,37.71
16178,-122.4,37.71
16179,-121.28,37.96
16180,-121.28,37.95
16181,-121.28,37.95
16182,-121.29,37.96
16183,-121.29,37.96
16184,-121.29,37.95
16185,-121.3,37.95
16186,-121.29,37.95
16187,-121.3,37.96
16188,-121.31,37.96
16189,-121.29,37.97
16190,-121.29,37.96
16191,-121.29,37.96
16192,-121.3,37.96
16193,-121.3,37.96
16194,-121.3,37.96
16195,-121.31,37.96
16196,-121.31,37.96
16197,-121.28,37.97
16198,-121.27,37.96
16199,-121.27,37.95
16200,-121.27,37.95
16201,-121.27,37.94
16202,-121.28,37.94
16203,-121.28,37.94
16204,-121.29,37.95
16205,-121.29,37.94
16206,-121.32,37.95
16207,-121.31,37.94
16208,-121.3,37.94
16209,-121.3,37.94
16210,-121.32,37.94
16211,-121.31,37.96
16212,-121.32,37.96
16213,-121.32,37.96
16214,-121.33,37.96
16215,-121.34,37.96
16216,-121.32,37.95
16217,-121.32,37.96
16218,-121.34,37.97
16219,-121.34,37.96
16220,-121.35,37.97
16221,-121.36,37.96
16222,-121.35,37.96
16223,-121.32,37.98
16224,-121.33,37.98
16225,-121.33,37.97
16226,-121.32,37.97
16227,-121.32,37.97
16228,-121.33,37.96
16229,-121.33,37.97
16230,-121.33,37.97
16231,-121.31,37.98
16232,-121.3,37.97
16233,-121.31,37.97
16234,-121.31,37.97
16235,-121.29,37.98
16236,-121.29,37.97
16237,-121.29,37.98
16238,-121.3,37.98
16239,-121.3,37.97
16240,-121.29,37.99
16241,-121.29,37.99
16242,-121.3,37.99
16243,-121.3,37.98
16244,-121.28,37.99
16245,-121.26,37.98
16246,-121.27,37.98
16247,-121.27,37.98
16248,-121.28,37.98
16249,-121.29,37.99
16250,-121.27,37.97
16251,-121.26,37.96
16252,-121.27,37.96
16253,-121.27,37.96
16254,-121.26,37.98
16255,-121.25,37.98
16256,-121.26,37.97
16257,-121.25,37.97
16258,-121.26,37.96
16259,-121.26,37.97
16260,-121.25,37.97
16261,-121.26,37.96
16262,-121.25,37.95
16263,-121.26,37.95
16264,-121.26,37.95
16265,-121.27,37.96
16266,-121.26,37.96
16267,-121.25,37.96
16268,-121.24,37.96
16269,-121.25,37.95
16270,-121.24,37.95
16271,-121.25,37.94
16272,-121.24,37.94
16273,-121.24,37.93
16274,-121.25,37.94
16275,-121.25,37.93
16276,-121.26,37.93
16277,-121.26,37.94
16278,-121.27,37.93
16279,-121.28,37.94
16280,-121.28,37.92
16281,-121.28,37.94
16282,-121.29,37.93
16283,-121.29,37.93
16284,-121.28,37.93
16285,-121.28,37.92
16286,-121.29,37.92
16287,-121.28,37.91
16288,-121.31,37.93
16289,-121.3,37.92
16290,-121.24,37.98
16291,-121.24,37.97
16292,-121.24,37.96
16293,-121.23,37.96
16294,-121.23,37.96
16295,-121.23,37.95
16296,-121.22,37.97
16297,-121.22,37.96
16298,-121.22,37.96
16299,-121.25,37.92
16300,-121.23,37.92
16301,-121.36,38.0
16302,-121.35,38.0
16303,-121.35,38.0
16304,-121.37,38.01
16305,-121.35,38.01
16306,-121.36,38.01
16307,-121.36,38.01
16308,-121.36,38.01
16309,-121.34,38.01
16310,-121.33,38.01
16311,-121.34,38.0
16312,-121.33,38.0
16313,-121.33,38.01
16314,-121.32,38.01
16315,-121.32,38.01
16316,-121.32,38.0
16317,-121.32,38.0
16318,-121.33,38.0
16319,-121.33,37.99
16320,-121.34,37.99
16321,-121.34,37.99
16322,-121.31,37.99
16323,-121.32,37.98
16324,-121.33,37.98
16325,-121.33,37.98
16326,-121.36,37.99
16327,-121.34,37.98
16328,-121.33,38.02
16329,-121.34,38.02
16330,-121.33,38.02
16331,-121.33,38.02
16332,-121.34,38.03
16333,-121.33,38.03
16334,-121.36,38.04
16335,-121.35,38.04
16336,-121.35,38.04
16337,-121.36,38.04
16338,-121.34,38.05
16339,-121.34,38.04
16340,-121.33,38.04
16341,-121.33,38.03
16342,-121.32,38.03
16343,-121.33,38.04
16344,-121.33,38.04
16345,-121.35,38.03
16346,-121.34,38.03
16347,-121.35,38.02
16348,-121.35,38.03
16349,-121.36,38.03
16350,-121.35,38.02
16351,-121.36,38.02
16352,-121.36,38.03
16353,-121.32,38.04
16354,-121.31,38.03
16355,-121.32,38.03
16356,-121.32,38.02
16357,-121.31,38.03
16358,-121.29,38.0
16359,-121.31,37.99
16360,-121.3,38.0
16361,-121.3,38.01
16362,-121.3,38.0
16363,-121.31,38.0
16364,-121.31,38.0
16365,-121.31,38.02
16366,-121.3,38.01
16367,-121.32,38.02
16368,-121.31,38.01
16369,-121.31,38.01
16370,-121.3,38.04
16371,-121.3,38.03
16372,-121.3,38.03
16373,-121.29,38.04
16374,-121.29,38.03
16375,-121.28,38.03
16376,-121.29,38.03
16377,-121.28,38.03
16378,-121.29,38.02
16379,-121.3,38.02
16380,-121.3,38.03
16381,-121.3,38.02
16382,-121.29,38.0
16383,-121.29,38.01
16384,-121.28,38.02
16385,-121.29,38.01
16386,-121.27,38.05
16387,-121.27,38.02
16388,-121.3,38.05
16389,-121.25,38.05
16390,-121.25,38.04
16391,-121.25,38.01
16392,-121.23,38.04
16393,-121.22,38.04
16394,-121.25,38.03
16395,-121.22,38.0
16396,-121.24,38.01
16397,-121.25,38.0
16398,-121.26,37.99
16399,-121.24,38.0
16400,-121.23,37.99
16401,-121.23,37.98
16402,-121.2,37.97
16403,-121.19,38.04
16404,-121.16,38.03
16405,-121.2,38.02
16406,-121.18,37.99
16407,-121.17,37.97
16408,-121.23,37.95
16409,-121.19,37.93
16410,-121.23,37.94
16411,-121.22,37.93
16412,-121.22,37.95
16413,-121.18,37.96
16414,-121.24,37.9
16415,-121.26,37.88
16416,-121.28,37.9
16417,-121.27,37.88
16418,-121.27,37.87
16419,-121.31,37.9
16420,-121.29,37.89
16421,-121.29,37.87
16422,-121.23,37.87
16423,-121.49,37.94
16424,-121.38,37.88
16425,-121.47,38.13
16426,-121.42,38.22
16427,-121.36,38.15
16428,-121.32,38.16
16429,-121.32,38.13
16430,-121.35,38.09
16431,-121.32,38.15
16432,-121.23,38.12
16433,-121.23,38.11
16434,-121.23,38.09
16435,-121.26,38.09
16436,-121.3,38.09
16437,-121.29,38.07
16438,-121.25,38.07
16439,-121.29,38.14
16440,-121.3,38.14
16441,-121.29,38.14
16442,-121.29,38.14
16443,-121.29,38.13
16444,-121.3,38.13
16445,-121.3,38.13
16446,-121.29,38.15
16447,-121.28,38.14
16448,-121.27,38.14
16449,-121.27,38.14
16450,-121.28,38.14
16451,-121.28,38.13
16452,-121.27,38.13
16453,-121.27,38.13
16454,-121.28,38.13
16455,-121.28,38.12
16456,-121.27,38.12
16457,-121.29,38.13
16458,-121.3,38.13
16459,-121.29,38.12
16460,-121.3,38.12
16461,-121.3,38.11
16462,-121.27,38.11
16463,-121.28,38.11
16464,-121.27,38.11
16465,-121.28,38.1
16466,-121.29,38.1
16467,-121.27,38.13
16468,-121.27,38.12
16469,-121.26,38.13
16470,-121.26,38.12
16471,-121.25,38.13
16472,-121.26,38.11
16473,-121.26,38.11
16474,-121.25,38.14
16475,-121.26,38.14
16476,-121.27,38.13
16477,-121.26,38.13
16478,-121.24,38.22
16479,-121.22,38.16
16480,-121.28,38.17
16481,-121.32,38.21
16482,-121.16,38.16
16483,-121.14,38.16
16484,-121.06,38.25
16485,-121.15,38.21
16486,-121.05,38.14
16487,-121.09,38.19
16488,-121.19,38.13
16489,-121.18,38.07
16490,-120.97,38.0
16491,-121.05,37.93
16492,-121.11,38.04
16493,-121.09,38.03
16494,-121.12,38.0
16495,-120.99,37.8
16496,-121.0,37.8
16497,-120.98,37.79
16498,-120.97,37.84
16499,-120.96,37.77
16500,-121.04,37.78
16501,-121.06,37.86
16502,-121.13,37.74
16503,-121.13,37.74
16504,-121.12,37.73
16505,-121.13,37.74
16506,-121.13,37.73
16507,-121.11,37.74
16508,-121.1,37.8
16509,-121.11,37.76
16510,-121.16,37.73
16511,-121.25,37.76
16512,-121.22,37.72
16513,-121.22,37.81
16514,-121.22,37.8
16515,-121.22,37.8
16516,-121.21,37.81
16517,-121.21,37.8
16518,-121.21,37.8
16519,-121.21,37.8
16520,-121.21,37.79
16521,-121.21,37.8
16522,-121.21,37.81
16523,-121.2,37.8
16524,-121.2,37.8
16525,-121.2,37.79
16526,-121.2,37.8
16527,-121.21,37.81
16528,-121.17,37.88
16529,-121.17,37.82
16530,-121.2,37.83
16531,-121.2,37.81
16532,-121.19,37.81
16533,-121.18,37.79
16534,-121.2,37.78
16535,-121.23,37.78
16536,-121.24,37.79
16537,-121.27,37.79
16538,-121.22,37.8
16539,-121.22,37.79
16540,-121.22,37.79
16541,-121.23,37.79
16542,-121.22,37.79
16543,-121.23,37.79
16544,-121.23,37.8
16545,-121.24,37.81
16546,-121.23,37.81
16547,-121.22,37.81
16548,-121.22,37.82
16549,-121.23,37.81
16550,-121.23,37.82
16551,-121.23,37.82
16552,-121.23,37.84
16553,-121.24,37.82
16554,-121.3,37.85
16555,-121.31,37.81
16556,-121.29,37.8
16557,-121.27,37.82
16558,-121.28,37.83
16559,-121.28,37.82
16560,-121.37,37.77
16561,-121.4,37.74
16562,-121.43,37.78
16563,-121.48,37.77
16564,-121.52,37.75
16565,-121.46,37.73
16566,-121.45,37.72
16567,-121.44,37.7
16568,-121.42,37.71
16569,-121.42,37.76
16570,-121.42,37.75
16571,-121.42,37.74
16572,-121.42,37.74
16573,-121.42,37.74
16574,-121.42,37.75
16575,-121.43,37.75
16576,-121.43,37.75
16577,-121.43,37.75
16578,-121.43,37.74
16579,-121.43,37.74
16580,-121.43,37.75
16581,-121.43,37.76
16582,-121.44,37.76
16583,-121.45,37.75
16584,-121.44,37.74
16585,-121.44,37.75
16586,-121.44,37.75
16587,-121.42,37.74
16588,-121.43,37.74
16589,-121.43,37.74
16590,-121.44,37.74
16591,-121.44,37.73
16592,-121.43,37.73
16593,-121.42,37.73
16594,-121.29,37.72
16595,-121.32,37.67
16596,-121.47,37.58
16597,-120.9,35.69
16598,-120.93,35.76
16599,-120.7,35.76
16600,-120.69,35.65
16601,-120.69,35.64
16602,-120.69,35.62
16603,-120.69,35.62
16604,-120.72,35.63
16605,-120.67,35.63
16606,-120.67,35.62
16607,-120.63,35.59
16608,-120.64,35.65
16609,-120.47,35.74
16610,-120.29,35.56
16611,-120.6,35.6
16612,-121.11,35.52
16613,-121.14,35.55
16614,-121.12,35.58
16615,-120.92,35.4
16616,-120.85,35.38
16617,-120.86,35.39
16618,-120.86,35.4
16619,-120.87,35.41
16620,-120.94,35.42
16621,-120.95,35.44
16622,-120.85,35.37
16623,-120.83,35.36
16624,-120.84,35.35
16625,-120.84,35.37
16626,-120.89,35.37
16627,-120.84,35.33
16628,-120.83,35.33
16629,-120.82,35.32
16630,-120.83,35.32
16631,-120.84,35.32
16632,-120.9,35.33
16633,-120.84,35.32
16634,-120.84,35.31
16635,-120.84,35.3
16636,-120.82,35.31
16637,-120.8,35.33
16638,-121.1,35.6
16639,-120.65,35.29
16640,-120.66,35.29
16641,-120.66,35.29
16642,-120.67,35.3
16643,-120.65,35.32
16644,-120.62,35.28
16645,-120.65,35.29
16646,-120.65,35.28
16647,-120.65,35.27
16648,-120.65,35.27
16649,-120.64,35.26
16650,-120.63,35.27
16651,-120.66,35.29
16652,-120.66,35.28
16653,-120.66,35.28
16654,-120.65,35.27
16655,-120.66,35.27
16656,-120.66,35.27
16657,-120.66,35.27
16658,-120.66,35.26
16659,-120.67,35.3
16660,-120.7,35.31
16661,-120.68,35.29
16662,-120.69,35.28
16663,-120.67,35.29
16664,-120.69,35.26
16665,-120.7,35.28
16666,-120.71,35.27
16667,-120.68,35.26
16668,-120.69,35.25
16669,-120.7,35.32
16670,-120.52,35.24
16671,-120.68,35.25
16672,-120.69,35.34
16673,-120.81,35.19
16674,-120.66,35.2
16675,-120.7,35.14
16676,-120.68,35.14
16677,-120.66,35.13
16678,-120.63,35.13
16679,-120.64,35.15
16680,-120.59,35.13
16681,-120.56,35.13
16682,-120.57,35.12
16683,-120.57,35.11
16684,-120.59,35.11
16685,-120.6,35.12
16686,-120.61,35.12
16687,-120.59,35.12
16688,-120.6,35.11
16689,-120.59,35.11
16690,-120.61,35.12
16691,-120.61,35.13
16692,-120.61,35.12
16693,-120.61,35.11
16694,-120.65,35.12
16695,-120.62,35.13
16696,-120.62,35.11
16697,-120.62,35.12
16698,-120.66,35.1
16699,-120.61,35.1
16700,-120.61,35.1
16701,-120.6,35.1
16702,-120.58,35.0
16703,-120.61,35.06
16704,-120.56,35.07
16705,-120.52,35.06
16706,-120.3,35.1
16707,-120.43,35.17
16708,-120.57,35.18
16709,-120.48,35.05
16710,-120.47,35.04
16711,-120.5,35.03
16712,-120.48,35.02
16713,-120.69,35.52
16714,-120.68,35.51
16715,-120.68,35.5
16716,-120.67,35.5
16717,-120.66,35.5
16718,-120.66,35.49
16719,-120.65,35.48
16720,-120.64,35.46
16721,-120.69,35.49
16722,-120.68,35.48
16723,-120.67,35.48
16724,-120.66,35.47
16725,-120.66,35.46
16726,-120.7,35.55
16727,-120.76,35.52
16728,-120.71,35.5
16729,-120.56,35.48
16730,-119.93,35.2
16731,-120.49,35.35
16732,-120.65,35.41
16733,-120.64,35.47
16734,-122.4,37.68
16735,-122.4,37.68
16736,-122.32,37.69
16737,-122.41,37.7
16738,-122.42,37.71
16739,-122.43,37.71
16740,-122.43,37.7
16741,-122.44,37.7
16742,-122.45,37.7
16743,-122.45,37.71
16744,-122.45,37.71
16745,-122.45,37.7
16746,-122.46,37.7
16747,-122.46,37.69
16748,-122.46,37.7
16749,-122.47,37.7
16750,-122.46,37.71
16751,-122.46,37.71
16752,-122.46,37.7
16753,-122.47,37.7
16754,-122.47,37.71
16755,-122.46,37.71
16756,-122.48,37.7
16757,-122.48,37.7
16758,-122.48,37.71
16759,-122.48,37.71
16760,-122.54,37.7
16761,-122.49,37.67
16762,-122.49,37.68
16763,-122.49,37.67
16764,-122.49,37.7
16765,-122.49,37.69
16766,-122.48,37.69
16767,-122.49,37.69
16768,-122.49,37.69
16769,-122.47,37.7
16770,-122.47,37.69
16771,-122.47,37.69
16772,-122.48,37.69
16773,-122.48,37.69
16774,-122.46,37.69
16775,-122.46,37.68
16776,-122.47,37.69
16777,-122.47,37.69
16778,-122.47,37.68
16779,-122.48,37.68
16780,-122.48,37.67
16781,-122.48,37.67
16782,-122.49,37.68
16783,-122.48,37.67
16784,-122.45,37.69
16785,-122.45,37.67
16786,-122.47,37.67
16787,-122.47,37.66
16788,-122.46,37.67
16789,-122.46,37.66
16790,-122.46,37.65
16791,-122.45,37.67
16792,-122.45,37.66
16793,-122.46,37.66
16794,-122.45,37.66
16795,-122.44,37.65
16796,-122.43,37.66
16797,-122.44,37.66
16798,-122.44,37.66
16799,-122.44,37.67
16800,-122.42,37.67
16801,-122.41,37.66
16802,-122.42,37.66
16803,-122.42,37.66
16804,-122.42,37.66
16805,-122.41,37.66
16806,-122.41,37.66
16807,-122.41,37.66
16808,-122.41,37.66
16809,-122.41,37.66
16810,-122.41,37.65
16811,-122.42,37.66
16812,-122.43,37.66
16813,-122.42,37.65
16814,-122.43,37.64
16815,-122.43,37.64
16816,-122.45,37.64
16817,-122.46,37.64
16818,-122.46,37.65
16819,-122.46,37.64
16820,-122.47,37.65
16821,-122.53,37.66
16822,-122.53,37.65
16823,-122.48,37.65
16824,-122.49,37.63
16825,-122.49,37.63
16826,-122.49,37.63
16827,-122.53,37.63
16828,-122.48,37.64
16829,-122.47,37.61
16830,-122.54,37.62
16831,-122.49,37.59
16832,-122.5,37.59
16833,-122.5,37.6
16834,-122.55,37.59
16835,-122.51,37.58
16836,-122.49,37.6
16837,-122.48,37.59
16838,-122.48,37.57
16839,-122.46,37.59
16840,-122.46,37.63
16841,-122.45,37.62
16842,-122.45,37.63
16843,-122.44,37.63
16844,-122.43,37.63
16845,-122.43,37.61
16846,-122.41,37.62
16847,-122.41,37.61
16848,-122.42,37.61
16849,-122.42,37.62
16850,-122.42,37.62
16851,-122.42,37.61
16852,-122.42,37.63
16853,-122.42,37.62
16854,-122.42,37.62
16855,-122.42,37.62
16856,-122.41,37.62
16857,-122.4,37.62
16858,-122.41,37.63
16859,-122.42,37.64
16860,-122.43,37.63
16861,-122.42,37.63
16862,-122.41,37.63
16863,-122.41,37.63
16864,-122.4,37.62
16865,-122.41,37.64
16866,-122.4,37.61
16867,-122.38,37.6
16868,-122.39,37.6
16869,-122.41,37.61
16870,-122.41,37.61
16871,-122.41,37.6
16872,-122.42,37.6
16873,-122.41,37.6
16874,-122.41,37.59
16875,-122.41,37.59
16876,-122.4,37.6
16877,-122.4,37.6
16878,-122.39,37.6
16879,-122.39,37.6
16880,-122.39,37.59
16881,-122.4,37.59
16882,-122.38,37.59
16883,-122.38,37.59
16884,-122.39,37.58
16885,-122.4,37.58
16886,-122.39,37.59
16887,-122.39,37.57
16888,-122.37,37.6
16889,-122.37,37.59
16890,-122.38,37.59
16891,-122.37,37.59
16892,-122.37,37.58
16893,-122.38,37.58
16894,-122.38,37.58
16895,-122.36,37.58
16896,-122.36,37.58
16897,-122.37,37.58
16898,-122.37,37.58
16899,-122.34,37.59
16900,-122.33,37.58
16901,-122.34,37.58
16902,-122.35,37.58
16903,-122.36,37.59
16904,-122.35,37.58
16905,-122.35,37.58
16906,-122.34,37.57
16907,-122.35,37.57
16908,-122.37,37.58
16909,-122.36,37.57
16910,-122.36,37.56
16911,-122.37,37.56
16912,-122.34,37.56
16913,-122.34,37.55
16914,-122.36,37.54
16915,-122.35,37.56
16916,-122.34,37.57
16917,-122.34,37.57
16918,-122.35,37.57
16919,-122.34,37.57
16920,-122.33,37.57
16921,-122.33,37.57
16922,-122.33,37.58
16923,-122.33,37.58
16924,-122.31,37.6
16925,-122.31,37.58
16926,-122.31,37.57
16927,-122.33,37.58
16928,-122.32,37.57
16929,-122.32,37.57
16930,-122.32,37.57
16931,-122.31,37.57
16932,-122.32,37.56
16933,-122.33,37.57
16934,-122.32,37.56
16935,-122.33,37.56
16936,-122.32,37.56
16937,-122.32,37.56
16938,-122.33,37.56
16939,-122.32,37.55
16940,-122.33,37.55
16941,-122.34,37.55
16942,-122.31,37.56
16943,-122.31,37.55
16944,-122.32,37.55
16945,-122.32,37.55
16946,-122.33,37.55
16947,-122.32,37.54
16948,-122.34,37.53
16949,-122.33,37.53
16950,-122.35,37.53
16951,-122.34,37.52
16952,-122.33,37.53
16953,-122.32,37.52
16954,-122.3,37.53
16955,-122.3,37.53
16956,-122.3,37.53
16957,-122.31,37.52
16958,-122.31,37.53
16959,-122.3,37.54
16960,-122.3,37.53
16961,-122.29,37.53
16962,-122.31,37.54
16963,-122.31,37.54
16964,-122.31,37.53
16965,-122.32,37.53
16966,-122.31,37.55
16967,-122.31,37.54
16968,-122.31,37.54
16969,-122.31,37.54
16970,-122.3,37.55
16971,-122.31,37.55
16972,-122.31,37.56
16973,-122.31,37.56
16974,-122.31,37.56
16975,-122.31,37.56
16976,-122.31,37.57
16977,-122.31,37.57
16978,-122.3,37.57
16979,-122.3,37.56
16980,-122.3,37.57
16981,-122.29,37.56
16982,-122.3,37.56
16983,-122.29,37.56
16984,-122.3,37.56
16985,-122.29,37.56
16986,-122.26,37.55
16987,-122.26,37.55
16988,-122.27,37.55
16989,-122.26,37.54
16990,-122.27,37.55
16991,-122.28,37.55
16992,-122.27,37.56
16993,-122.27,37.56
16994,-122.26,37.54
16995,-122.26,37.54
16996,-122.26,37.54
16997,-122.27,37.54
16998,-122.27,37.54
16999,-122.27,37.54
17000,-122.26,37.56
17001,-122.26,37.57
17002,-122.25,37.56
17003,-122.29,37.55
17004,-122.28,37.54
17005,-122.29,37.54
17006,-122.28,37.54
17007,-122.29,37.54
17008,-122.29,37.54
17009,-122.29,37.53
17010,-122.28,37.53
17011,-122.28,37.53
17012,-122.27,37.53
17013,-122.28,37.53
17014,-122.29,37.52
17015,-122.28,37.52
17016,-122.28,37.52
17017,-122.28,37.52
17018,-122.29,37.52
17019,-122.3,37.52
17020,-122.3,37.51
17021,-122.3,37.52
17022,-122.31,37.52
17023,-122.32,37.52
17024,-122.31,37.5
17025,-122.27,37.52
17026,-122.27,37.51
17027,-122.29,37.51
17028,-122.26,37.52
17029,-122.26,37.51
17030,-122.25,37.51
17031,-122.25,37.5
17032,-122.27,37.51
17033,-122.26,37.51
17034,-122.26,37.5
17035,-122.26,37.5
17036,-122.25,37.5
17037,-122.25,37.49
17038,-122.25,37.49
17039,-122.25,37.49
17040,-122.26,37.5
17041,-122.28,37.51
17042,-122.28,37.5
17043,-122.28,37.49
17044,-122.28,37.49
17045,-122.27,37.48
17046,-122.26,37.48
17047,-122.29,37.48
17048,-122.27,37.47
17049,-122.26,37.46
17050,-122.28,37.47
17051,-122.24,37.47
17052,-122.25,37.48
17053,-122.24,37.47
17054,-122.25,37.47
17055,-122.25,37.47
17056,-122.25,37.48
17057,-122.24,37.48
17058,-122.24,37.48
17059,-122.24,37.48
17060,-122.24,37.49
17061,-122.24,37.49
17062,-122.21,37.48
17063,-122.23,37.49
17064,-122.21,37.49
17065,-122.22,37.48
17066,-122.22,37.48
17067,-122.24,37.49
17068,-122.24,37.55
17069,-122.25,37.53
17070,-122.26,37.53
17071,-122.25,37.52
17072,-122.21,37.52
17073,-122.19,37.48
17074,-122.21,37.48
17075,-122.21,37.48
17076,-122.2,37.48
17077,-122.2,37.48
17078,-122.2,37.48
17079,-122.19,37.48
17080,-122.19,37.48
17081,-122.19,37.47
17082,-122.2,37.47
17083,-122.2,37.47
17084,-122.2,37.47
17085,-122.21,37.47
17086,-122.21,37.47
17087,-122.21,37.47
17088,-122.22,37.47
17089,-122.22,37.47
17090,-122.22,37.47
17091,-122.23,37.48
17092,-122.23,37.47
17093,-122.23,37.48
17094,-122.24,37.47
17095,-122.24,37.47
17096,-122.23,37.46
17097,-122.23,37.46
17098,-122.25,37.46
17099,-122.24,37.46
17100,-122.26,37.45
17101,-122.23,37.46
17102,-122.22,37.46
17103,-122.23,37.45
17104,-122.23,37.45
17105,-122.22,37.46
17106,-122.2,37.46
17107,-122.2,37.44
17108,-122.22,37.44
17109,-122.21,37.46
17110,-122.21,37.46
17111,-122.18,37.46
17112,-122.2,37.47
17113,-122.18,37.47
17114,-122.16,37.47
17115,-122.17,37.48
17116,-122.16,37.47
17117,-122.16,37.48
17118,-122.14,37.5
17119,-122.14,37.48
17120,-122.14,37.47
17121,-122.12,37.48
17122,-122.13,37.47
17123,-122.13,37.46
17124,-122.13,37.46
17125,-122.12,37.45
17126,-122.13,37.46
17127,-122.13,37.47
17128,-122.14,37.47
17129,-122.15,37.47
17130,-122.15,37.47
17131,-122.15,37.46
17132,-122.14,37.46
17133,-122.15,37.47
