,ride_id,taxi_id,driver_id,pickup_datetime,payment_type,tip,tolls,total_fare
31486,31487,2013000080,2013000080,1578509740,CASH,5.0,0.0,15.0
31487,31488,2013000085,2013000085,1578509760,CARD,5.0,0.0,13.0
31488,31489,2013000111,2013000111,1578509780,CASH,21.0,0.0,74.0
31489,31490,2013000034,2013000034,1578509800,CARD,3.0,2.0,9.0
31490,31491,2013000059,2013000059,1578509820,CASH,0.0,0.0,24.0
31491,31492,2013000187,2013000187,1578509840,CARD,2.0,0.0,19.0
31492,31493,2013000013,2013000013,1578509860,CASH,0.0,0.0,25.0
31493,31494,2013000136,2013000136,1578509880,CARD,9.0,0.0,29.0
31494,31495,2013000162,2013000162,1578509900,CASH,9.0,0.0,29.0
31495,31496,2013000089,2013000089,1578509920,CARD,5.0,0.0,15.0
31496,31497,2013000115,2013000115,1578509940,CASH,9.0,0.0,30.0
31497,31498,2013000038,2013000038,1578509960,CARD,6.0,0.0,18.0
31498,31499,2013000064,2013000064,1578509980,CASH,18.0,0.0,62.0
31499,31500,2013000192,2013000192,1578510000,CARD,8.0,2.0,27.0
31500,31501,2013000017,2013000017,1578510020,CASH,12.0,0.0,40.0
31501,31502,2013000140,2013000140,1578510040,CARD,2.0,0.0,19.0
31502,31503,2013000166,2013000166,1578510060,CASH,0.0,0.0,26.0
31503,31504,2013000076,2013000076,1578510080,CARD,18.0,0.0,62.0
31504,31505,2013000102,2013000102,1578510100,CASH,20.0,0.0,71.0
31505,31506,2013000025,2013000025,1578510120,CARD,2.0,0.0,32.0
31506,31507,2013000051,2013000051,1578510140,CASH,42.0,0.0,150.0
31507,31508,2013000178,2013000178,1578510160,CARD,3.0,0.0,6.0
31508,31509,2013000004,2013000004,1578510180,CASH,9.0,0.0,30.0
31509,31510,2013000127,2013000127,1578510200,CARD,4.0,2.0,14.0
31510,31511,2013000153,2013000153,1578510220,CASH,0.0,0.0,22.0
31511,31512,2013000081,2013000081,1578510240,CARD,4.0,0.0,10.0
31512,31513,2013000106,2013000106,1578510260,CASH,0.0,0.0,23.0
31513,31514,2013000029,2013000029,1578510280,CARD,0.0,0.0,82.0
31514,31515,2013000055,2013000055,1578510300,CASH,21.0,0.0,73.0
31515,31516,2013000183,2013000183,1578510320,CARD,2.0,0.0,34.0
31516,31517,2013000008,2013000008,1578510340,CASH,41.0,0.0,147.0
31517,31518,2013000132,2013000132,1578510360,CARD,3.0,0.0,9.0
31518,31519,2013000157,2013000157,1578510380,CASH,10.0,0.0,33.0
31519,31520,2013000103,2013000103,1578510400,CARD,15.0,3.0,55.0
31520,31521,2013000128,2013000128,1578510420,CASH,8.0,0.0,25.0
31521,31522,2013000051,2013000051,1578510440,CARD,6.0,0.0,18.0
31522,31523,2013000077,2013000077,1578510460,CASH,21.0,0.0,74.0
31523,31524,2013000005,2013000005,1578510480,CARD,36.0,0.0,129.0
31524,31525,2013000030,2013000030,1578510500,CASH,6.0,0.0,17.0
31525,31526,2013000154,2013000154,1578510520,CARD,0.0,0.0,20.0
31526,31527,2013000179,2013000179,1578510540,CASH,2.0,0.0,31.0
31527,31528,2013000107,2013000107,1578510560,CARD,0.0,0.0,21.0
31528,31529,2013000133,2013000133,1578510580,CASH,3.0,0.0,6.0
31529,31530,2013000056,2013000056,1578510600,CARD,3.0,2.0,9.0
31530,31531,2013000081,2013000081,1578510620,CASH,6.0,0.0,19.0
31531,31532,2013000009,2013000009,1578510640,CARD,6.0,0.0,18.0
31532,31533,2013000035,2013000035,1578510660,CASH,5.0,0.0,15.0
31533,31534,2013000158,2013000158,1578510680,CARD,26.0,0.0,91.0
31534,31535,2013000184,2013000184,1578510700,CASH,25.0,0.0,89.0
31535,31536,2013000094,2013000094,1578510720,CARD,1.0,0.0,19.0
31536,31537,2013000119,2013000119,1578510740,CASH,0.0,0.0,27.0
31537,31538,2013000043,2013000043,1578510760,CARD,28.0,0.0,99.0
31538,31539,2013000068,2013000068,1578510780,CASH,23.0,0.0,81.0
31539,31540,2013000196,2013000196,1578510800,CARD,33.0,3.0,121.0
31540,31541,2013000022,2013000022,1578510820,CASH,25.0,0.0,88.0
31541,31542,2013000145,2013000145,1578510840,CARD,14.0,0.0,48.0
31542,31543,2013000170,2013000170,1578510860,CASH,18.0,0.0,63.0
31543,31544,2013000098,2013000098,1578510880,CARD,2.0,0.0,29.0
31544,31545,2013000124,2013000124,1578510900,CASH,29.0,0.0,102.0
31545,31546,2013000047,2013000047,1578510920,CARD,1.0,0.0,19.0
31546,31547,2013000073,2013000073,1578510940,CASH,1.0,0.0,29.0
31547,31548,2013000000,2013000000,1578510960,CARD,0.0,0.0,19.0
31548,31549,2013000026,2013000026,1578510980,CASH,1.0,0.0,29.0
31549,31550,2013000149,2013000149,1578511000,CARD,6.0,2.0,20.0
31550,31551,2013000175,2013000175,1578511020,CASH,12.0,0.0,40.0
31551,31552,2013000120,2013000120,1578511040,CARD,0.0,0.0,25.0
31552,31553,2013000146,2013000146,1578511060,CASH,7.0,0.0,22.0
31553,31554,2013000069,2013000069,1578511080,CARD,26.0,0.0,92.0
31554,31555,2013000095,2013000095,1578511100,CASH,3.0,0.0,6.0
31555,31556,2013000022,2013000022,1578511120,CARD,5.0,0.0,14.0
31556,31557,2013000048,2013000048,1578511140,CASH,2.0,0.0,20.0
31557,31558,2013000171,2013000171,1578511160,CARD,11.0,0.0,37.0
31558,31559,2013000197,2013000197,1578511180,CASH,15.0,0.0,51.0
31559,31560,2013000125,2013000125,1578511200,CARD,7.0,2.0,23.0
31560,31561,2013000150,2013000150,1578511220,CASH,13.0,0.0,45.0
31561,31562,2013000073,2013000073,1578511240,CARD,1.0,0.0,27.0
31562,31563,2013000099,2013000099,1578511260,CASH,24.0,0.0,85.0
31563,31564,2013000027,2013000027,1578511280,CARD,1.0,0.0,28.0
31564,31565,2013000052,2013000052,1578511300,CASH,21.0,0.0,72.0
31565,31566,2013000176,2013000176,1578511320,CARD,18.0,0.0,64.0
31566,31567,2013000001,2013000001,1578511340,CASH,2.0,0.0,20.0
31567,31568,2013000111,2013000111,1578511360,CARD,29.0,0.0,104.0
31568,31569,2013000137,2013000137,1578511380,CASH,4.0,0.0,11.0
31569,31570,2013000060,2013000060,1578511400,CARD,0.0,2.0,24.0
31570,31571,2013000086,2013000086,1578511420,CASH,3.0,0.0,8.0
31571,31572,2013000014,2013000014,1578511440,CARD,0.0,0.0,23.0
31572,31573,2013000039,2013000039,1578511460,CASH,4.0,0.0,12.0
31573,31574,2013000162,2013000162,1578511480,CARD,14.0,0.0,47.0
31574,31575,2013000188,2013000188,1578511500,CASH,4.0,0.0,11.0
31575,31576,2013000116,2013000116,1578511520,CARD,22.0,0.0,77.0
31576,31577,2013000141,2013000141,1578511540,CASH,3.0,0.0,8.0
31577,31578,2013000065,2013000065,1578511560,CARD,13.0,0.0,45.0
31578,31579,2013000090,2013000090,1578511580,CASH,18.0,0.0,63.0
31579,31580,2013000018,2013000018,1578511600,CARD,17.0,3.0,63.0
31580,31581,2013000044,2013000044,1578511620,CASH,11.0,0.0,36.0
31581,31582,2013000167,2013000167,1578511640,CARD,0.0,0.0,24.0
31582,31583,2013000192,2013000192,1578511660,CASH,5.0,0.0,16.0
31583,31584,2013000138,2013000138,1578511680,CARD,13.0,0.0,43.0
31584,31585,2013000163,2013000163,1578511700,CASH,27.0,0.0,96.0
31585,31586,2013000087,2013000087,1578511720,CARD,3.0,0.0,6.0
31586,31587,2013000112,2013000112,1578511740,CASH,11.0,0.0,38.0
31587,31588,2013000040,2013000040,1578511760,CARD,3.0,0.0,8.0
31588,31589,2013000066,2013000066,1578511780,CASH,1.0,0.0,74.0
31589,31590,2013000189,2013000189,1578511800,CARD,7.0,2.0,24.0
31590,31591,2013000014,2013000014,1578511820,CASH,1.0,0.0,22.0
31591,31592,2013000142,2013000142,1578511840,CARD,6.0,0.0,17.0
31592,31593,2013000168,2013000168,1578511860,CASH,1.0,0.0,23.0
31593,31594,2013000091,2013000091,1578511880,CARD,20.0,0.0,71.0
31594,31595,2013000117,2013000117,1578511900,CASH,6.0,0.0,19.0
31595,31596,2013000044,2013000044,1578511920,CARD,12.0,0.0,41.0
31596,31597,2013000070,2013000070,1578511940,CASH,10.0,0.0,34.0
31597,31598,2013000193,2013000193,1578511960,CARD,4.0,0.0,11.0
31598,31599,2013000019,2013000019,1578511980,CASH,11.0,0.0,37.0
31599,31600,2013000129,2013000129,1578512000,CARD,13.0,3.0,48.0
31600,31601,2013000155,2013000155,1578512020,CASH,1.0,0.0,20.0
31601,31602,2013000078,2013000078,1578512040,CARD,16.0,0.0,55.0
31602,31603,2013000103,2013000103,1578512060,CASH,35.0,0.0,126.0
31603,31604,2013000031,2013000031,1578512080,CARD,11.0,0.0,37.0
31604,31605,2013000057,2013000057,1578512100,CASH,23.0,0.0,80.0
31605,31606,2013000180,2013000180,1578512120,CARD,1.0,0.0,29.0
31606,31607,2013000006,2013000006,1578512140,CASH,24.0,0.0,84.0
31607,31608,2013000133,2013000133,1578512160,CARD,2.0,0.0,30.0
31608,31609,2013000159,2013000159,1578512180,CASH,7.0,0.0,22.0
31609,31610,2013000082,2013000082,1578512200,CARD,7.0,2.0,25.0
31610,31611,2013000108,2013000108,1578512220,CASH,1.0,0.0,21.0
31611,31612,2013000036,2013000036,1578512240,CARD,20.0,0.0,69.0
31612,31613,2013000061,2013000061,1578512260,CASH,1.0,0.0,21.0
31613,31614,2013000184,2013000184,1578512280,CARD,20.0,0.0,68.0
31614,31615,2013000010,2013000010,1578512300,CASH,25.0,0.0,88.0
31615,31616,2013000015,2013000015,1578512320,CARD,31.0,0.0,109.0
31616,31617,2013000040,2013000040,1578512340,CASH,22.0,0.0,76.0
31617,31618,2013000163,2013000163,1578512360,CARD,1.0,0.0,32.0
31618,31619,2013000189,2013000189,1578512380,CASH,14.0,0.0,46.0
31619,31620,2013000117,2013000117,1578512400,CARD,2.0,2.0,35.0
31620,31621,2013000142,2013000142,1578512420,CASH,16.0,0.0,54.0
31621,31622,2013000066,2013000066,1578512440,CARD,3.0,0.0,6.0
31622,31623,2013000091,2013000091,1578512460,CASH,10.0,0.0,33.0
31623,31624,2013000019,2013000019,1578512480,CARD,2.0,0.0,17.0
31624,31625,2013000045,2013000045,1578512500,CASH,10.0,0.0,34.0
31625,31626,2013000168,2013000168,1578512520,CARD,28.0,0.0,100.0
31626,31627,2013000193,2013000193,1578512540,CASH,4.0,0.0,11.0
31627,31628,2013000121,2013000121,1578512560,CARD,6.0,0.0,18.0
31628,31629,2013000147,2013000147,1578512580,CASH,17.0,0.0,59.0
31629,31630,2013000070,2013000070,1578512600,CARD,3.0,2.0,9.0
31630,31631,2013000096,2013000096,1578512620,CASH,22.0,0.0,77.0
31631,31632,2013000006,2013000006,1578512640,CARD,6.0,0.0,18.0
31632,31633,2013000031,2013000031,1578512660,CASH,8.0,0.0,27.0
31633,31634,2013000155,2013000155,1578512680,CARD,13.0,0.0,43.0
31634,31635,2013000180,2013000180,1578512700,CASH,32.0,0.0,113.0
31635,31636,2013000108,2013000108,1578512720,CARD,12.0,0.0,40.0
31636,31637,2013000134,2013000134,1578512740,CASH,13.0,0.0,43.0
31637,31638,2013000057,2013000057,1578512760,CARD,0.0,0.0,30.0
31638,31639,2013000082,2013000082,1578512780,CASH,20.0,0.0,71.0
31639,31640,2013000010,2013000010,1578512800,CARD,1.0,2.0,33.0
31640,31641,2013000036,2013000036,1578512820,CASH,2.0,0.0,5.0
31641,31642,2013000159,2013000159,1578512840,CARD,5.0,0.0,13.0
31642,31643,2013000185,2013000185,1578512860,CASH,9.0,0.0,29.0
31643,31644,2013000112,2013000112,1578512880,CARD,4.0,0.0,10.0
31644,31645,2013000138,2013000138,1578512900,CASH,9.0,0.0,30.0
31645,31646,2013000061,2013000061,1578512920,CARD,8.0,0.0,26.0
31646,31647,2013000087,2013000087,1578512940,CASH,11.0,0.0,36.0
31647,31648,2013000032,2013000032,1578512960,CARD,0.0,0.0,17.0
31648,31649,2013000058,2013000058,1578512980,CASH,0.0,0.0,28.0
31649,31650,2013000181,2013000181,1578513000,CARD,8.0,2.0,29.0
31650,31651,2013000007,2013000007,1578513020,CASH,2.0,0.0,5.0
31651,31652,2013000134,2013000134,1578513040,CARD,3.0,0.0,6.0
31652,31653,2013000160,2013000160,1578513060,CASH,8.0,0.0,26.0
31653,31654,2013000083,2013000083,1578513080,CARD,23.0,0.0,82.0
31654,31655,2013000109,2013000109,1578513100,CASH,8.0,0.0,26.0
31655,31656,2013000037,2013000037,1578513120,CARD,12.0,0.0,39.0
31656,31657,2013000062,2013000062,1578513140,CASH,23.0,0.0,81.0
31657,31658,2013000185,2013000185,1578513160,CARD,0.0,0.0,18.0
31658,31659,2013000011,2013000011,1578513180,CASH,0.0,0.0,29.0
31659,31660,2013000139,2013000139,1578513200,CARD,9.0,2.0,30.0
31660,31661,2013000164,2013000164,1578513220,CASH,1.0,0.0,31.0
31661,31662,2013000088,2013000088,1578513240,CARD,14.0,0.0,47.0
31662,31663,2013000113,2013000113,1578513260,CASH,6.0,0.0,19.0
31663,31664,2013000023,2013000023,1578513280,CARD,4.0,0.0,11.0
31664,31665,2013000049,2013000049,1578513300,CASH,16.0,0.0,55.0
31665,31666,2013000172,2013000172,1578513320,CARD,1.0,0.0,16.0
31666,31667,2013000198,2013000198,1578513340,CASH,11.0,0.0,36.0
31667,31668,2013000126,2013000126,1578513360,CARD,1.0,0.0,17.0
31668,31669,2013000151,2013000151,1578513380,CASH,11.0,0.0,37.0
31669,31670,2013000074,2013000074,1578513400,CARD,20.0,3.0,73.0
31670,31671,2013000100,2013000100,1578513420,CASH,12.0,0.0,41.0
31671,31672,2013000028,2013000028,1578513440,CARD,1.0,0.0,21.0
31672,31673,2013000053,2013000053,1578513460,CASH,18.0,0.0,63.0
31673,31674,2013000177,2013000177,1578513480,CARD,5.0,0.0,15.0
31674,31675,2013000002,2013000002,1578513500,CASH,5.0,0.0,15.0
31675,31676,2013000130,2013000130,1578513520,CARD,7.0,0.0,21.0
31676,31677,2013000156,2013000156,1578513540,CASH,22.0,0.0,76.0
31677,31678,2013000079,2013000079,1578513560,CARD,0.0,0.0,17.0
31678,31679,2013000104,2013000104,1578513580,CASH,12.0,0.0,39.0
31679,31680,2013000050,2013000050,1578513600,CARD,20.0,3.0,73.0
31680,31681,2013000075,2013000075,1578513620,CASH,19.0,0.0,66.0
31681,31682,2013000199,2013000199,1578513640,CARD,10.0,0.0,33.0
31682,31683,2013000024,2013000024,1578513660,CASH,3.0,0.0,7.0
31683,31684,2013000152,2013000152,1578513680,CARD,10.0,0.0,34.0
31684,31685,2013000178,2013000178,1578513700,CASH,4.0,0.0,10.0
31685,31686,2013000101,2013000101,1578513720,CARD,1.0,0.0,41.0
31686,31687,2013000126,2013000126,1578513740,CASH,2.0,0.0,5.0
31687,31688,2013000054,2013000054,1578513760,CARD,10.0,0.0,32.0
31688,31689,2013000080,2013000080,1578513780,CASH,2.0,0.0,18.0
31689,31690,2013000003,2013000003,1578513800,CARD,2.0,1.0,107.0
31690,31691,2013000029,2013000029,1578513820,CASH,17.0,0.0,59.0
31691,31692,2013000156,2013000156,1578513840,CARD,16.0,0.0,54.0
31692,31693,2013000182,2013000182,1578513860,CASH,6.0,0.0,18.0
31693,31694,2013000105,2013000105,1578513880,CARD,11.0,0.0,36.0
31694,31695,2013000131,2013000131,1578513900,CASH,5.0,0.0,14.0
31695,31696,2013000041,2013000041,1578513920,CARD,21.0,0.0,72.0
31696,31697,2013000067,2013000067,1578513940,CASH,5.0,0.0,15.0
31697,31698,2013000190,2013000190,1578513960,CARD,26.0,0.0,91.0
31698,31699,2013000015,2013000015,1578513980,CASH,7.0,0.0,21.0
31699,31700,2013000143,2013000143,1578514000,CARD,14.0,3.0,51.0
31700,31701,2013000169,2013000169,1578514020,CASH,13.0,0.0,45.0
31701,31702,2013000092,2013000092,1578514040,CARD,9.0,0.0,29.0
31702,31703,2013000118,2013000118,1578514060,CASH,1.0,0.0,31.0
31703,31704,2013000045,2013000045,1578514080,CARD,9.0,0.0,31.0
31704,31705,2013000071,2013000071,1578514100,CASH,2.0,0.0,32.0
31705,31706,2013000194,2013000194,1578514120,CARD,28.0,0.0,100.0
31706,31707,2013000020,2013000020,1578514140,CASH,4.0,0.0,11.0
31707,31708,2013000148,2013000148,1578514160,CARD,30.0,0.0,107.0
31708,31709,2013000173,2013000173,1578514180,CASH,3.0,0.0,8.0
31709,31710,2013000096,2013000096,1578514200,CARD,9.0,2.0,31.0
31710,31711,2013000122,2013000122,1578514220,CASH,11.0,0.0,36.0
31711,31712,2013000067,2013000067,1578514240,CARD,4.0,0.0,12.0
31712,31713,2013000093,2013000093,1578514260,CASH,0.0,0.0,19.0
31713,31714,2013000016,2013000016,1578514280,CARD,13.0,0.0,44.0
31714,31715,2013000042,2013000042,1578514300,CASH,10.0,0.0,34.0
31715,31716,2013000170,2013000170,1578514320,CARD,6.0,0.0,19.0
31716,31717,2013000195,2013000195,1578514340,CASH,14.0,0.0,47.0
31717,31718,2013000118,2013000118,1578514360,CARD,1.0,0.0,30.0
31718,31719,2013000144,2013000144,1578514380,CASH,10.0,0.0,34.0
31719,31720,2013000072,2013000072,1578514400,CARD,1.0,2.0,32.0
31720,31721,2013000097,2013000097,1578514420,CASH,1.0,0.0,52.0
31721,31722,2013000021,2013000021,1578514440,CARD,7.0,0.0,22.0
31722,31723,2013000046,2013000046,1578514460,CASH,0.0,0.0,20.0
31723,31724,2013000174,2013000174,1578514480,CARD,5.0,0.0,16.0
31724,31725,2013000000,2013000000,1578514500,CASH,0.0,0.0,21.0
31725,31726,2013000123,2013000123,1578514520,CARD,29.0,0.0,103.0
31726,31727,2013000148,2013000148,1578514540,CASH,25.0,0.0,89.0
31727,31728,2013000059,2013000059,1578514560,CARD,11.0,0.0,37.0
31728,31729,2013000084,2013000084,1578514580,CASH,6.0,0.0,19.0
31729,31730,2013000007,2013000007,1578514600,CARD,23.0,3.0,84.0
31730,31731,2013000033,2013000033,1578514620,CASH,1.0,0.0,17.0
31731,31732,2013000161,2013000161,1578514640,CARD,15.0,0.0,51.0
31732,31733,2013000186,2013000186,1578514660,CASH,1.0,0.0,18.0
31733,31734,2013000110,2013000110,1578514680,CARD,7.0,0.0,22.0
31734,31735,2013000135,2013000135,1578514700,CASH,35.0,0.0,124.0
31735,31736,2013000063,2013000063,1578514720,CARD,56.0,0.0,201.0
31736,31737,2013000089,2013000089,1578514740,CASH,0.0,0.0,9.0
31737,31738,2013000012,2013000012,1578514760,CARD,0.0,0.0,27.0
31738,31739,2013000037,2013000037,1578514780,CASH,8.0,0.0,27.0
31739,31740,2013000165,2013000165,1578514800,CARD,0.0,2.0,30.0
31740,31741,2013000191,2013000191,1578514820,CASH,9.0,0.0,29.0
31741,31742,2013000114,2013000114,1578514840,CARD,13.0,0.0,45.0
31742,31743,2013000140,2013000140,1578514860,CASH,0.0,0.0,18.0
31743,31744,2013000155,2013000155,1578514880,CARD,25.0,0.0,89.0
31744,31745,2013000181,2013000181,1578514900,CASH,21.0,0.0,73.0
31745,31746,2013000104,2013000104,1578514920,CARD,14.0,0.0,47.0
31746,31747,2013000130,2013000130,1578514940,CASH,19.0,0.0,65.0
31747,31748,2013000058,2013000058,1578514960,CARD,13.0,0.0,45.0
31748,31749,2013000083,2013000083,1578514980,CASH,10.0,0.0,33.0
31749,31750,2013000006,2013000006,1578515000,CARD,9.0,2.0,32.0
31750,31751,2013000032,2013000032,1578515020,CASH,12.0,0.0,41.0
31751,31752,2013000160,2013000160,1578515040,CARD,32.0,0.0,114.0
31752,31753,2013000185,2013000185,1578515060,CASH,13.0,0.0,45.0
31753,31754,2013000109,2013000109,1578515080,CARD,24.0,0.0,85.0
31754,31755,2013000134,2013000134,1578515100,CASH,7.0,0.0,22.0
31755,31756,2013000062,2013000062,1578515120,CARD,23.0,0.0,80.0
31756,31757,2013000087,2013000087,1578515140,CASH,22.0,0.0,76.0
31757,31758,2013000011,2013000011,1578515160,CARD,13.0,0.0,43.0
31758,31759,2013000036,2013000036,1578515180,CASH,17.0,0.0,59.0
31759,31760,2013000147,2013000147,1578515200,CARD,30.0,1.0,106.0
31760,31761,2013000172,2013000172,1578515220,CASH,16.0,0.0,54.0
31761,31762,2013000095,2013000095,1578515240,CARD,10.0,0.0,34.0
31762,31763,2013000121,2013000121,1578515260,CASH,24.0,0.0,85.0
31763,31764,2013000049,2013000049,1578515280,CARD,10.0,0.0,33.0
31764,31765,2013000074,2013000074,1578515300,CASH,4.0,0.0,10.0
31765,31766,2013000198,2013000198,1578515320,CARD,14.0,0.0,48.0
31766,31767,2013000023,2013000023,1578515340,CASH,21.0,0.0,73.0
31767,31768,2013000151,2013000151,1578515360,CARD,14.0,0.0,48.0
31768,31769,2013000176,2013000176,1578515380,CASH,5.0,0.0,15.0
31769,31770,2013000100,2013000100,1578515400,CARD,20.0,3.0,72.0
31770,31771,2013000125,2013000125,1578515420,CASH,14.0,0.0,47.0
31771,31772,2013000053,2013000053,1578515440,CARD,9.0,0.0,29.0
31772,31773,2013000079,2013000079,1578515460,CASH,20.0,0.0,70.0
31773,31774,2013000002,2013000002,1578515480,CARD,1.0,0.0,27.0
31774,31775,2013000028,2013000028,1578515500,CASH,9.0,0.0,29.0
31775,31776,2013000173,2013000173,1578515520,CARD,30.0,0.0,105.0
31776,31777,2013000198,2013000198,1578515540,CASH,15.0,0.0,52.0
31777,31778,2013000122,2013000122,1578515560,CARD,9.0,0.0,29.0
31778,31779,2013000147,2013000147,1578515580,CASH,22.0,0.0,78.0
31779,31780,2013000075,2013000075,1578515600,CARD,18.0,3.0,65.0
31780,31781,2013000101,2013000101,1578515620,CASH,33.0,0.0,118.0
31781,31782,2013000024,2013000024,1578515640,CARD,19.0,0.0,66.0
31782,31783,2013000050,2013000050,1578515660,CASH,2.0,0.0,5.0
31783,31784,2013000177,2013000177,1578515680,CARD,3.0,0.0,6.0
31784,31785,2013000003,2013000003,1578515700,CASH,29.0,0.0,101.0
31785,31786,2013000126,2013000126,1578515720,CARD,9.0,0.0,29.0
31786,31787,2013000152,2013000152,1578515740,CASH,15.0,0.0,52.0
31787,31788,2013000080,2013000080,1578515760,CARD,10.0,0.0,32.0
31788,31789,2013000105,2013000105,1578515780,CASH,15.0,0.0,52.0
31789,31790,2013000028,2013000028,1578515800,CARD,3.0,1.0,8.0
31790,31791,2013000054,2013000054,1578515820,CASH,17.0,0.0,59.0
31791,31792,2013000164,2013000164,1578515840,CARD,11.0,0.0,38.0
31792,31793,2013000190,2013000190,1578515860,CASH,27.0,0.0,94.0
31793,31794,2013000113,2013000113,1578515880,CARD,17.0,0.0,60.0
31794,31795,2013000139,2013000139,1578515900,CASH,14.0,0.0,48.0
31795,31796,2013000066,2013000066,1578515920,CARD,22.0,0.0,76.0
31796,31797,2013000092,2013000092,1578515940,CASH,15.0,0.0,50.0
31797,31798,2013000015,2013000015,1578515960,CARD,25.0,0.0,89.0
31798,31799,2013000041,2013000041,1578515980,CASH,7.0,0.0,23.0
31799,31800,2013000169,2013000169,1578516000,CARD,5.0,2.0,18.0
31800,31801,2013000194,2013000194,1578516020,CASH,15.0,0.0,50.0
31801,31802,2013000117,2013000117,1578516040,CARD,13.0,0.0,43.0
31802,31803,2013000143,2013000143,1578516060,CASH,45.0,0.0,162.0
31803,31804,2013000071,2013000071,1578516080,CARD,9.0,0.0,30.0
31804,31805,2013000096,2013000096,1578516100,CASH,19.0,0.0,66.0
31805,31806,2013000020,2013000020,1578516120,CARD,16.0,0.0,55.0
31806,31807,2013000045,2013000045,1578516140,CASH,15.0,0.0,51.0
31807,31808,2013000191,2013000191,1578516160,CARD,24.0,0.0,86.0
31808,31809,2013000016,2013000016,1578516180,CASH,10.0,0.0,33.0
31809,31810,2013000139,2013000139,1578516200,CARD,14.0,3.0,50.0
31810,31811,2013000165,2013000165,1578516220,CASH,14.0,0.0,49.0
31811,31812,2013000093,2013000093,1578516240,CARD,15.0,0.0,50.0
31812,31813,2013000118,2013000118,1578516260,CASH,14.0,0.0,47.0
31813,31814,2013000042,2013000042,1578516280,CARD,24.0,0.0,84.0
31814,31815,2013000067,2013000067,1578516300,CASH,10.0,0.0,33.0
31815,31816,2013000195,2013000195,1578516320,CARD,7.0,0.0,23.0
31816,31817,2013000020,2013000020,1578516340,CASH,19.0,0.0,67.0
31817,31818,2013000144,2013000144,1578516360,CARD,8.0,0.0,27.0
31818,31819,2013000169,2013000169,1578516380,CASH,12.0,0.0,39.0
31819,31820,2013000097,2013000097,1578516400,CARD,11.0,3.0,41.0
31820,31821,2013000123,2013000123,1578516420,CASH,2.0,0.0,54.0
31821,31822,2013000046,2013000046,1578516440,CARD,15.0,0.0,52.0
31822,31823,2013000072,2013000072,1578516460,CASH,13.0,0.0,44.0
31823,31824,2013000182,2013000182,1578516480,CARD,16.0,0.0,56.0
31824,31825,2013000007,2013000007,1578516500,CASH,7.0,0.0,21.0
31825,31826,2013000131,2013000131,1578516520,CARD,37.0,0.0,131.0
31826,31827,2013000156,2013000156,1578516540,CASH,4.0,0.0,11.0
31827,31828,2013000084,2013000084,1578516560,CARD,21.0,0.0,74.0
31828,31829,2013000109,2013000109,1578516580,CASH,11.0,0.0,38.0
31829,31830,2013000033,2013000033,1578516600,CARD,10.0,3.0,37.0
31830,31831,2013000058,2013000058,1578516620,CASH,15.0,0.0,52.0
31831,31832,2013000186,2013000186,1578516640,CARD,13.0,0.0,44.0
31832,31833,2013000012,2013000012,1578516660,CASH,15.0,0.0,51.0
31833,31834,2013000135,2013000135,1578516680,CARD,7.0,0.0,22.0
31834,31835,2013000161,2013000161,1578516700,CASH,32.0,0.0,115.0
31835,31836,2013000088,2013000088,1578516720,CARD,49.0,0.0,175.0
31836,31837,2013000114,2013000114,1578516740,CASH,4.0,0.0,11.0
31837,31838,2013000037,2013000037,1578516760,CARD,9.0,0.0,29.0
31838,31839,2013000063,2013000063,1578516780,CASH,1.0,0.0,10.0
31839,31840,2013000008,2013000008,1578516800,CARD,1.0,2.0,37.0
31840,31841,2013000034,2013000034,1578516820,CASH,41.0,0.0,147.0
31841,31842,2013000157,2013000157,1578516840,CARD,10.0,0.0,34.0
31842,31843,2013000183,2013000183,1578516860,CASH,11.0,0.0,36.0
31843,31844,2013000110,2013000110,1578516880,CARD,3.0,0.0,8.0
31844,31845,2013000136,2013000136,1578516900,CASH,19.0,0.0,66.0
31845,31846,2013000059,2013000059,1578516920,CARD,16.0,0.0,55.0
31846,31847,2013000085,2013000085,1578516940,CASH,8.0,0.0,24.0
31847,31848,2013000013,2013000013,1578516960,CARD,16.0,0.0,55.0
31848,31849,2013000038,2013000038,1578516980,CASH,21.0,0.0,74.0
31849,31850,2013000161,2013000161,1578517000,CARD,14.0,3.0,52.0
31850,31851,2013000187,2013000187,1578517020,CASH,11.0,0.0,37.0
31851,31852,2013000115,2013000115,1578517040,CARD,7.0,0.0,23.0
31852,31853,2013000140,2013000140,1578517060,CASH,13.0,0.0,45.0
31853,31854,2013000064,2013000064,1578517080,CARD,32.0,0.0,113.0
31854,31855,2013000089,2013000089,1578517100,CASH,21.0,0.0,72.0
31855,31856,2013000199,2013000199,1578517120,CARD,16.0,0.0,54.0
31856,31857,2013000025,2013000025,1578517140,CASH,12.0,0.0,40.0
31857,31858,2013000148,2013000148,1578517160,CARD,27.0,0.0,96.0
31858,31859,2013000174,2013000174,1578517180,CASH,36.0,0.0,129.0
31859,31860,2013000102,2013000102,1578517200,CARD,11.0,2.0,39.0
31860,31861,2013000127,2013000127,1578517220,CASH,25.0,0.0,88.0
31861,31862,2013000050,2013000050,1578517240,CARD,2.0,0.0,5.0
31862,31863,2013000076,2013000076,1578517260,CASH,40.0,0.0,143.0
